"","replicate","methods","scores"
"8780",58,"SGP",4.0300131774926
"8781",58,"SGP",1.71941116312272
"8782",58,"SGP",4.4821101058395
"8783",58,"SGP",4.55403140549247
"8784",58,"SGP",2.70184694438525
"8785",58,"SGP",1.55443904576419
"8786",58,"SGP",1.8698201224938
"8787",58,"SGP",3.10647828950347
"8788",58,"SGP",2.63295363828598
"8789",58,"SGP",4.57889199321631
"8790",58,"SGP",1.51185506249578
"8791",58,"SGP",2.94872001713183
"8792",58,"SGP",1.50853824126744
"8793",58,"SGP",4.14835995136305
"8794",58,"SGP",2.4421946240906
"8795",58,"SGP",4.88401938057224
"8796",58,"SGP",1.82447963161857
"8797",58,"SGP",1.26988564967806
"8798",58,"SGP",8.49995030055528
"8799",58,"SGP",1.82710941449367
"8800",58,"SGP",5.95879903601116
"8801",58,"SGP",2.47831552153712
"8802",58,"SGP",2.69768793652983
"8803",58,"SGP",1.82527214403144
"8804",58,"SGP",2.00175349359075
"8805",58,"SGP",1.32791212307111
"8806",58,"SGP",1.78144058922117
"8807",58,"SGP",1.78846593451668
"8808",58,"SGP",2.47626879452607
"8809",58,"SGP",1.21540647583568
"8810",58,"SGP",1.20600175790957
"8811",58,"SGP",3.51208964958936
"8812",58,"SGP",2.08738583540909
"8813",58,"SGP",1.6011538700992
"8814",58,"SGP",1.51092043157804
"8815",58,"SGP",1.43673094251611
"8816",58,"SGP",1.2956798387903
"8817",59,"BMA",2.68455025834306
"8818",59,"BMA",2.94183297916754
"8819",59,"BMA",1.5796326940298
"8820",59,"BMA",1.51224898001978
"8821",59,"BMA",1.3464323043222
"8822",59,"BMA",1.59052164866842
"8823",59,"BMA",3.61979843676932
"8824",59,"BMA",4.11850454682474
"8825",59,"BMA",1.7763072533565
"8826",59,"BMA",5.33000649561128
"8827",59,"BMA",3.93555572719154
"8828",59,"BMA",7.41679588869588
"8829",59,"BMA",2.48030634936127
"8830",59,"BMA",1.53898206444484
"8831",59,"BMA",1.95659567850489
"8832",59,"BMA",2.50389450599234
"8833",59,"BMA",1.84687440930062
"8834",59,"BMA",1.25927507943583
"8835",59,"BMA",2.91764937088442
"8836",59,"BMA",7.37144084300594
"8837",59,"BMA",3.18572993637801
"8838",59,"BMA",2.82365353321625
"8839",59,"BMA",3.0818787490004
"8840",59,"BMA",4.30693388886112
"8841",59,"BMA",3.20686036193507
"8842",59,"BMA",2.98614217072318
"8843",59,"BMA",4.23006071190344
"8844",59,"BMA",3.87795942445387
"8845",59,"BMA",7.18872333332005
"8846",59,"BMA",5.57139070623243
"8847",59,"BMA",2.25458191426451
"8848",59,"BMA",1.24954420997987
"8849",59,"BMA",4.71220143488784
"8850",59,"BMA",2.57322464278469
"8851",59,"BMA",2.36834387641303
"8852",59,"BMA",10.3131655733098
"8853",59,"BMA",5.20859499560821
"8854",59,"BMA",1.32878609128601
"8855",59,"AVS",2.68455025834306
"8856",59,"AVS",2.53154993173462
"8857",59,"AVS",1.87136358580685
"8858",59,"AVS",1.7343162566132
"8859",59,"AVS",1.47217417480532
"8860",59,"AVS",1.41439866615975
"8861",59,"AVS",3.28338757428361
"8862",59,"AVS",4.4646385656564
"8863",59,"AVS",1.96568015128029
"8864",59,"AVS",5.81187058472156
"8865",59,"AVS",3.75168600533965
"8866",59,"AVS",6.71671173611876
"8867",59,"AVS",1.78293648989687
"8868",59,"AVS",1.64947977045432
"8869",59,"AVS",1.42344150373306
"8870",59,"AVS",2.94980996243106
"8871",59,"AVS",1.6446339441308
"8872",59,"AVS",1.30873604995009
"8873",59,"AVS",3.02750143624591
"8874",59,"AVS",7.35827147412155
"8875",59,"AVS",2.84624814189222
"8876",59,"AVS",2.70457205871877
"8877",59,"AVS",3.11864614464916
"8878",59,"AVS",4.34279360715621
"8879",59,"AVS",3.23992766729189
"8880",59,"AVS",2.95606876553467
"8881",59,"AVS",4.27479092939554
"8882",59,"AVS",3.94518759560085
"8883",59,"AVS",7.29216029693059
"8884",59,"AVS",5.23067207793783
"8885",59,"AVS",2.2316938791611
"8886",59,"AVS",1.64824670320467
"8887",59,"AVS",5.28852185084069
"8888",59,"AVS",2.61562165180722
"8889",59,"AVS",2.14984635267298
"8890",59,"AVS",10.548889831232
"8891",59,"AVS",4.73191500085696
"8892",59,"AVS",1.19105480000802
"8893",59,"EQW",2.68455025834306
"8894",59,"EQW",2.73714519840157
"8895",59,"EQW",1.39229864170565
"8896",59,"EQW",1.52495971058333
"8897",59,"EQW",1.06312070333435
"8898",59,"EQW",1.68679381832131
"8899",59,"EQW",3.95984629095383
"8900",59,"EQW",3.58186957273273
"8901",59,"EQW",1.20491864101369
"8902",59,"EQW",5.17778626407453
"8903",59,"EQW",2.71763999350311
"8904",59,"EQW",6.88249893001607
"8905",59,"EQW",2.38713485968495
"8906",59,"EQW",1.75333822735969
"8907",59,"EQW",3.2054787295285
"8908",59,"EQW",1.69750258798212
"8909",59,"EQW",3.18027582693755
"8910",59,"EQW",1.88074330218195
"8911",59,"EQW",1.7538938908173
"8912",59,"EQW",8.18256404542953
"8913",59,"EQW",7.38887475285175
"8914",59,"EQW",8.51959041660004
"8915",59,"EQW",4.00270969705412
"8916",59,"EQW",2.71061395736671
"8917",59,"EQW",2.19069279996279
"8918",59,"EQW",4.99406670318345
"8919",59,"EQW",2.25456479374128
"8920",59,"EQW",2.18793972668337
"8921",59,"EQW",4.44983340581534
"8922",59,"EQW",5.04093991724717
"8923",59,"EQW",3.32218763660303
"8924",59,"EQW",2.24372135884702
"8925",59,"EQW",5.43104926814101
"8926",59,"EQW",4.69572937846843
"8927",59,"EQW",5.68030300313959
"8928",59,"EQW",3.56315724365146
"8929",59,"EQW",4.18950740359549
"8930",59,"EQW",2.24527084703239
"8931",59,"SGP",2.68455025834306
"8932",59,"SGP",2.77088984160628
"8933",59,"SGP",1.3979933725558
"8934",59,"SGP",1.54734703229989
"8935",59,"SGP",1.05374119068615
"8936",59,"SGP",1.71483707507419
"8937",59,"SGP",4.01706507307129
"8938",59,"SGP",3.52344401098033
"8939",59,"SGP",1.12979947342604
"8940",59,"SGP",5.19577184402048
"8941",59,"SGP",2.46856911502195
"8942",59,"SGP",6.54285453942206
"8943",59,"SGP",1.93227440196883
"8944",59,"SGP",1.51056582565462
"8945",59,"SGP",2.88160737087539
"8946",59,"SGP",1.61144122963982
"8947",59,"SGP",2.89456368890403
"8948",59,"SGP",1.43909009153172
"8949",59,"SGP",1.7307170956652
"8950",59,"SGP",8.13299520668923
"8951",59,"SGP",5.50840589807405
"8952",59,"SGP",5.78123844064444
"8953",59,"SGP",2.07108628666678
"8954",59,"SGP",2.23213722912236
"8955",59,"SGP",2.12419057713292
"8956",59,"SGP",4.0184925222318
"8957",59,"SGP",2.6171711832028
"8958",59,"SGP",2.63898573167309
"8959",59,"SGP",5.55721314853618
"8960",59,"SGP",5.05893224671089
"8961",59,"SGP",2.57425170887977
"8962",59,"SGP",1.56058414508471
"8963",59,"SGP",5.1257123452124
"8964",59,"SGP",3.6236889012221
"8965",59,"SGP",4.1168459765003
"8966",59,"SGP",5.68786902615464
"8967",59,"SGP",4.97300614026594
"8968",59,"SGP",1.72921636738787
"8969",60,"BMA",0.909543536527051
"8970",60,"BMA",2.92436953738606
"8971",60,"BMA",2.39938691674401
"8972",60,"BMA",1.03420682407294
"8973",60,"BMA",1.23405044575073
"8974",60,"BMA",2.11078139354424
"8975",60,"BMA",0.861345136638283
"8976",60,"BMA",1.20578247130967
"8977",60,"BMA",3.80741268162941
"8978",60,"BMA",0.964096457789555
"8979",60,"BMA",1.82401917059892
"8980",60,"BMA",1.19223436956771
"8981",60,"BMA",0.865001490174181
"8982",60,"BMA",0.804086750768884
"8983",60,"BMA",1.11870020496313
"8984",60,"BMA",2.32468246905652
"8985",60,"BMA",0.836545752132021
"8986",60,"BMA",4.04707247877848
"8987",60,"BMA",4.39283737553178
"8988",60,"BMA",1.49420747939138
"8989",60,"BMA",1.09075275837231
"8990",60,"BMA",1.02649334203861
"8991",60,"BMA",0.975795376111201
"8992",60,"BMA",0.545387790001431
"8993",60,"BMA",2.13745091708976
"8994",60,"BMA",0.706501880464481
"8995",60,"BMA",0.968346668511112
"8996",60,"BMA",0.364696886802426
"8997",60,"BMA",0.317203751213088
"8998",60,"BMA",0.282226164900421
"8999",60,"BMA",0.277050754370249
"9000",60,"BMA",0.227206698237358
"9001",60,"BMA",0.0935810487990024
"9002",60,"BMA",0.0360261203679998
"9003",60,"BMA",0.0286575848816668
"9004",60,"BMA",0.0242966949171413
"9005",60,"BMA",0.0206390590256605
"9006",60,"BMA",0.0127507319143967
"9007",60,"AVS",0.909543536527051
"9008",60,"AVS",2.75943804413736
"9009",60,"AVS",2.50389620438004
"9010",60,"AVS",1.04909868386155
"9011",60,"AVS",1.18619859576477
"9012",60,"AVS",1.88511990883464
"9013",60,"AVS",0.938969471601808
"9014",60,"AVS",1.23293923046989
"9015",60,"AVS",4.10515708273053
"9016",60,"AVS",1.00084087885102
"9017",60,"AVS",1.78960355471708
"9018",60,"AVS",1.27598534614731
"9019",60,"AVS",0.984152037111374
"9020",60,"AVS",0.791481019919111
"9021",60,"AVS",1.04623516234398
"9022",60,"AVS",2.06256788981524
"9023",60,"AVS",0.994088837370051
"9024",60,"AVS",3.47223673833532
"9025",60,"AVS",4.13889712073046
"9026",60,"AVS",1.94290198661944
"9027",60,"AVS",1.36900660535947
"9028",60,"AVS",1.2270433994828
"9029",60,"AVS",1.12174771312336
"9030",60,"AVS",0.627936453387493
"9031",60,"AVS",2.13212386649686
"9032",60,"AVS",0.623083247732449
"9033",60,"AVS",0.773652516428842
"9034",60,"AVS",0.351697701133713
"9035",60,"AVS",0.306017397857051
"9036",60,"AVS",0.269577843016528
"9037",60,"AVS",0.271743765854235
"9038",60,"AVS",0.271151102744174
"9039",60,"AVS",0.233623537834161
"9040",60,"AVS",0.211024851648966
"9041",60,"AVS",0.191750269608331
"9042",60,"AVS",0.183454125483805
"9043",60,"AVS",0.150086955290631
"9044",60,"AVS",0.122731741686913
"9045",60,"EQW",0.909543536527051
"9046",60,"EQW",3.15503414200642
"9047",60,"EQW",1.91507288645165
"9048",60,"EQW",0.971341633665689
"9049",60,"EQW",1.53039245362794
"9050",60,"EQW",2.08183121181985
"9051",60,"EQW",0.871659696642777
"9052",60,"EQW",1.14728017404507
"9053",60,"EQW",3.41061753963297
"9054",60,"EQW",1.28976391529053
"9055",60,"EQW",1.38370072384341
"9056",60,"EQW",1.91019411841084
"9057",60,"EQW",1.22143437002366
"9058",60,"EQW",0.867526248326821
"9059",60,"EQW",0.849741521557834
"9060",60,"EQW",1.32660331822764
"9061",60,"EQW",1.69434119453332
"9062",60,"EQW",2.76154108310702
"9063",60,"EQW",2.49006814180624
"9064",60,"EQW",1.13533699860934
"9065",60,"EQW",0.841565837756981
"9066",60,"EQW",0.870743540922016
"9067",60,"EQW",0.853522465261322
"9068",60,"EQW",0.547862358112555
"9069",60,"EQW",1.97657519164463
"9070",60,"EQW",0.75768868326061
"9071",60,"EQW",1.0760080692801
"9072",60,"EQW",0.447002418907106
"9073",60,"EQW",0.290231583829747
"9074",60,"EQW",0.21317832547372
"9075",60,"EQW",0.171693552834986
"9076",60,"EQW",0.157169116561577
"9077",60,"EQW",0.135145920077119
"9078",60,"EQW",0.1174130939139
"9079",60,"EQW",0.115488284571927
"9080",60,"EQW",0.107846974133377
"9081",60,"EQW",0.0968259747864698
"9082",60,"EQW",0.0884196421697658
"9083",60,"SGP",0.909543536527051
"9084",60,"SGP",3.11652864098111
"9085",60,"SGP",1.99973086718574
"9086",60,"SGP",0.946817208902428
"9087",60,"SGP",1.45752833291769
"9088",60,"SGP",2.15122567857797
"9089",60,"SGP",0.855359512797084
"9090",60,"SGP",1.15703165386127
"9091",60,"SGP",3.4701928862843
"9092",60,"SGP",1.25634333881049
"9093",60,"SGP",1.49265616831148
"9094",60,"SGP",1.77878326907189
"9095",60,"SGP",1.08730298441999
"9096",60,"SGP",0.853801719023468
"9097",60,"SGP",0.865773728011163
"9098",60,"SGP",1.46380018022573
"9099",60,"SGP",1.53482357797602
"9100",60,"SGP",3.12522275185404
"9101",60,"SGP",2.70837913560099
"9102",60,"SGP",1.186092392932
"9103",60,"SGP",0.858278431493578
"9104",60,"SGP",0.889705200745006
"9105",60,"SGP",0.865316766280212
"9106",60,"SGP",0.566637110906365
"9107",60,"SGP",1.9599221362707
"9108",60,"SGP",0.721128782480714
"9109",60,"SGP",1.02457879622615
"9110",60,"SGP",0.434161915082659
"9111",60,"SGP",0.288217268036043
"9112",60,"SGP",0.216422445671987
"9113",60,"SGP",0.179009719448797
"9114",60,"SGP",0.165774948559185
"9115",60,"SGP",0.143072904444503
"9116",60,"SGP",0.124714495080394
"9117",60,"SGP",0.122276882289532
"9118",60,"SGP",0.11385927113254
"9119",60,"SGP",0.101975255702117
"9120",60,"SGP",0.0926832338841762
"9121",61,"BMA",2.22538273232092
"9122",61,"BMA",0.830803193253255
"9123",61,"BMA",0.895539399278889
"9124",61,"BMA",0.776472208195103
"9125",61,"BMA",1.44364275173249
"9126",61,"BMA",0.694699642007137
"9127",61,"BMA",0.511119435344903
"9128",61,"BMA",0.477841057259841
"9129",61,"BMA",1.97385217466216
"9130",61,"BMA",2.86847374173388
"9131",61,"BMA",2.04298838201755
"9132",61,"BMA",0.75697221912331
"9133",61,"BMA",0.747862973245457
"9134",61,"BMA",4.70703899641029
"9135",61,"BMA",2.75132292926899
"9136",61,"BMA",3.65631307322488
"9137",61,"BMA",1.22412537063884
"9138",61,"BMA",1.18430223672965
"9139",61,"BMA",0.756792566832473
"9140",61,"BMA",4.6583098765358
"9141",61,"BMA",1.85094860921842
"9142",61,"BMA",6.29795259304428
"9143",61,"BMA",1.24744377418159
"9144",61,"BMA",0.785280294035732
"9145",61,"BMA",1.25998272808255
"9146",61,"BMA",0.886348405298476
"9147",61,"BMA",1.80870268020363
"9148",61,"BMA",0.789293688980822
"9149",61,"BMA",1.15717525603345
"9150",61,"BMA",7.2985067752623
"9151",61,"BMA",0.990873136673681
"9152",61,"BMA",1.25480801011205
"9153",61,"BMA",0.747151525435806
"9154",61,"BMA",1.81098247947709
"9155",61,"BMA",1.76271033744519
"9156",61,"BMA",1.27875386943112
"9157",61,"BMA",4.24584012749505
"9158",61,"BMA",1.90859482988907
"9159",61,"AVS",2.22538273232092
"9160",61,"AVS",0.672496342157
"9161",61,"AVS",1.06692509719443
"9162",61,"AVS",0.739981572365116
"9163",61,"AVS",1.32947815184855
"9164",61,"AVS",0.575537398348014
"9165",61,"AVS",0.480713163481014
"9166",61,"AVS",0.460290572006673
"9167",61,"AVS",2.03767343670415
"9168",61,"AVS",2.8537036487999
"9169",61,"AVS",1.91905265339505
"9170",61,"AVS",0.701342456749363
"9171",61,"AVS",0.720590894780496
"9172",61,"AVS",4.70271504645566
"9173",61,"AVS",2.70833305688547
"9174",61,"AVS",3.61349938272928
"9175",61,"AVS",1.4564247147484
"9176",61,"AVS",1.18445909503219
"9177",61,"AVS",0.755520490163478
"9178",61,"AVS",4.65698393502855
"9179",61,"AVS",1.86416146752424
"9180",61,"AVS",6.30430502070191
"9181",61,"AVS",1.26542377585798
"9182",61,"AVS",0.781636437281288
"9183",61,"AVS",1.26136043607519
"9184",61,"AVS",0.883939660951032
"9185",61,"AVS",1.81201601207438
"9186",61,"AVS",0.78693888783314
"9187",61,"AVS",1.15781056245985
"9188",61,"AVS",7.30563357222349
"9189",61,"AVS",0.899491829476661
"9190",61,"AVS",1.25931218377203
"9191",61,"AVS",0.746420849845904
"9192",61,"AVS",1.81224509757545
"9193",61,"AVS",1.76202407387183
"9194",61,"AVS",1.27929376461268
"9195",61,"AVS",4.24688391760687
"9196",61,"AVS",1.90652375974876
"9197",61,"EQW",2.22538273232092
"9198",61,"EQW",1.16129669041151
"9199",61,"EQW",0.799293803792978
"9200",61,"EQW",0.942522178784548
"9201",61,"EQW",1.8060473037256
"9202",61,"EQW",1.26227605963565
"9203",61,"EQW",0.786561814549317
"9204",61,"EQW",0.6986295062256
"9205",61,"EQW",1.47220739858007
"9206",61,"EQW",3.15619631584126
"9207",61,"EQW",2.87369934822616
"9208",61,"EQW",1.85237010068018
"9209",61,"EQW",1.90190077485533
"9210",61,"EQW",5.34295368557883
"9211",61,"EQW",3.10761378108571
"9212",61,"EQW",4.52030180456123
"9213",61,"EQW",1.98533097715657
"9214",61,"EQW",1.06769135615255
"9215",61,"EQW",1.01134204897726
"9216",61,"EQW",3.87547259997554
"9217",61,"EQW",1.84337773656111
"9218",61,"EQW",5.71467706443001
"9219",61,"EQW",1.40179246845224
"9220",61,"EQW",1.16728121845168
"9221",61,"EQW",1.68508889445198
"9222",61,"EQW",1.35108725453068
"9223",61,"EQW",2.25796299504862
"9224",61,"EQW",1.29174417641286
"9225",61,"EQW",1.53915694027549
"9226",61,"EQW",5.84181024072397
"9227",61,"EQW",2.25663612109533
"9228",61,"EQW",1.40433079759053
"9229",61,"EQW",1.38395476902138
"9230",61,"EQW",1.29557988632609
"9231",61,"EQW",2.2949005582601
"9232",61,"EQW",1.13527624617767
"9233",61,"EQW",3.02029759318031
"9234",61,"EQW",2.35534719363243
"9235",61,"SGP",2.22538273232092
"9236",61,"SGP",1.14282760834107
"9237",61,"SGP",0.791126365507278
"9238",61,"SGP",0.915947032442162
"9239",61,"SGP",1.77079617207909
"9240",61,"SGP",1.21995119991452
"9241",61,"SGP",0.749675323087996
"9242",61,"SGP",0.671252963214471
"9243",61,"SGP",1.49969303152152
"9244",61,"SGP",3.09804797976531
"9245",61,"SGP",2.72582425309023
"9246",61,"SGP",1.69373367145809
"9247",61,"SGP",1.78570839167322
"9248",61,"SGP",5.16425361423647
"9249",61,"SGP",2.46744199297888
"9250",61,"SGP",3.78514666410794
"9251",61,"SGP",1.97008479779055
"9252",61,"SGP",0.9385005409142
"9253",61,"SGP",0.880286593807595
"9254",61,"SGP",4.04589059660982
"9255",61,"SGP",2.17033533959236
"9256",61,"SGP",6.03009336145441
"9257",61,"SGP",1.41912802211625
"9258",61,"SGP",0.928982411097633
"9259",61,"SGP",1.39607512139809
"9260",61,"SGP",1.059345556228
"9261",61,"SGP",1.94486160772291
"9262",61,"SGP",0.999480543264299
"9263",61,"SGP",1.29958349600415
"9264",61,"SGP",6.67874780742272
"9265",61,"SGP",1.51810610001079
"9266",61,"SGP",1.16607558577093
"9267",61,"SGP",0.991580124188282
"9268",61,"SGP",1.46486699929052
"9269",61,"SGP",2.02677835859556
"9270",61,"SGP",1.09332245818049
"9271",61,"SGP",3.67872256762782
"9272",61,"SGP",2.11216494095405
"9273",62,"BMA",4.40918288144775
"9274",62,"BMA",1.98356455631252
"9275",62,"BMA",4.19633109213535
"9276",62,"BMA",2.07110739682689
"9277",62,"BMA",3.9243411619562
"9278",62,"BMA",6.40864354322971
"9279",62,"BMA",3.47174262613212
"9280",62,"BMA",2.18582257626207
"9281",62,"BMA",1.87742388904711
"9282",62,"BMA",2.30037580083573
"9283",62,"BMA",7.49634858726737
"9284",62,"BMA",2.48469070002745
"9285",62,"BMA",2.09299217634451
"9286",62,"BMA",8.8470713293676
"9287",62,"BMA",10.0344997718368
"9288",62,"BMA",5.78907860979389
"9289",62,"BMA",4.17369630876623
"9290",62,"BMA",3.28011147450715
"9291",62,"BMA",2.54429165411743
"9292",62,"BMA",1.87026944443233
"9293",62,"BMA",6.9413451424592
"9294",62,"BMA",7.37178587287736
"9295",62,"BMA",7.79328334207701
"9296",62,"BMA",5.91149136964374
"9297",62,"BMA",6.96009487460986
"9298",62,"BMA",2.45023496754428
"9299",62,"BMA",1.51610990072646
"9300",62,"BMA",2.76155083498184
"9301",62,"BMA",1.51547810901151
"9302",62,"BMA",1.72313752869091
"9303",62,"BMA",2.01399431999377
"9304",62,"BMA",1.61855336014389
"9305",62,"BMA",1.32137609822245
"9306",62,"BMA",1.52257484157341
"9307",62,"BMA",1.61150464762706
"9308",62,"BMA",1.22865907829635
"9309",62,"BMA",0.933162381649893
"9310",62,"BMA",2.73297553034531
"9311",62,"AVS",4.40918288144775
"9312",62,"AVS",2.55740180867561
"9313",62,"AVS",3.32085801522136
"9314",62,"AVS",2.13355519565575
"9315",62,"AVS",4.20769290800778
"9316",62,"AVS",7.80750480487768
"9317",62,"AVS",3.1806125416476
"9318",62,"AVS",1.15939967197737
"9319",62,"AVS",0.864890792037082
"9320",62,"AVS",3.10573850112606
"9321",62,"AVS",6.56196438158196
"9322",62,"AVS",2.44739116623872
"9323",62,"AVS",2.93394372272963
"9324",62,"AVS",13.1876580422003
"9325",62,"AVS",8.50343147753661
"9326",62,"AVS",2.33055060953998
"9327",62,"AVS",2.45552700370664
"9328",62,"AVS",2.24915777882302
"9329",62,"AVS",2.18113388175062
"9330",62,"AVS",2.5997137211414
"9331",62,"AVS",3.01588045708242
"9332",62,"AVS",15.5738594419471
"9333",62,"AVS",8.37724693778709
"9334",62,"AVS",2.19749222262797
"9335",62,"AVS",4.9760054919609
"9336",62,"AVS",1.83471493789375
"9337",62,"AVS",1.53841362554243
"9338",62,"AVS",2.85591176222738
"9339",62,"AVS",1.53607605986911
"9340",62,"AVS",1.82134455192752
"9341",62,"AVS",2.04437854828462
"9342",62,"AVS",1.54452204368647
"9343",62,"AVS",1.37763276027816
"9344",62,"AVS",1.61717690712255
"9345",62,"AVS",1.54770998743873
"9346",62,"AVS",1.40023820404742
"9347",62,"AVS",1.47707108840459
"9348",62,"AVS",2.04134204191919
"9349",62,"EQW",4.40918288144775
"9350",62,"EQW",1.65874052114258
"9351",62,"EQW",5.02833631137753
"9352",62,"EQW",1.53263782556796
"9353",62,"EQW",3.81756406938614
"9354",62,"EQW",5.12007411893541
"9355",62,"EQW",2.34955173776931
"9356",62,"EQW",1.87379216015653
"9357",62,"EQW",2.11596642101253
"9358",62,"EQW",1.88505533673023
"9359",62,"EQW",8.65924391478824
"9360",62,"EQW",2.47178399264068
"9361",62,"EQW",2.09288724325949
"9362",62,"EQW",6.26438331899179
"9363",62,"EQW",8.55862089203318
"9364",62,"EQW",2.83622156350587
"9365",62,"EQW",2.59201623434033
"9366",62,"EQW",2.56403363992225
"9367",62,"EQW",2.52927186923953
"9368",62,"EQW",2.35752393758457
"9369",62,"EQW",7.04465749372306
"9370",62,"EQW",5.50750740991489
"9371",62,"EQW",5.01213874847455
"9372",62,"EQW",2.40118291536407
"9373",62,"EQW",4.06125595096903
"9374",62,"EQW",1.97403844950319
"9375",62,"EQW",1.93370195814392
"9376",62,"EQW",1.76398298813071
"9377",62,"EQW",1.96655169480719
"9378",62,"EQW",1.76044707501893
"9379",62,"EQW",1.6553715150507
"9380",62,"EQW",1.60937216889678
"9381",62,"EQW",1.76345154250823
"9382",62,"EQW",1.52804911911377
"9383",62,"EQW",1.50453153364231
"9384",62,"EQW",1.3437375812686
"9385",62,"EQW",1.3431167043141
"9386",62,"EQW",1.9072080209801
"9387",62,"SGP",4.40918288144775
"9388",62,"SGP",1.65550061233709
"9389",62,"SGP",5.16114910579018
"9390",62,"SGP",1.48750405586512
"9391",62,"SGP",3.87631455584007
"9392",62,"SGP",5.02720786043529
"9393",62,"SGP",2.11658670777413
"9394",62,"SGP",1.6628781010548
"9395",62,"SGP",1.81161584304283
"9396",62,"SGP",1.91084804245172
"9397",62,"SGP",8.15050496424708
"9398",62,"SGP",1.93196329812891
"9399",62,"SGP",1.88218665969914
"9400",62,"SGP",8.21609569618285
"9401",62,"SGP",7.94905599673805
"9402",62,"SGP",2.03138884274715
"9403",62,"SGP",1.96443100909354
"9404",62,"SGP",1.87899291500861
"9405",62,"SGP",1.82549255589833
"9406",62,"SGP",1.90361314241192
"9407",62,"SGP",4.81019560512008
"9408",62,"SGP",9.83550153951044
"9409",62,"SGP",6.81460593695521
"9410",62,"SGP",2.05174896912851
"9411",62,"SGP",4.07397087534852
"9412",62,"SGP",1.77642511558909
"9413",62,"SGP",1.87171126063519
"9414",62,"SGP",1.94007814483377
"9415",62,"SGP",1.69905197497754
"9416",62,"SGP",1.5890812606931
"9417",62,"SGP",1.64638611301862
"9418",62,"SGP",1.48486099602863
"9419",62,"SGP",1.47394894583657
"9420",62,"SGP",1.55810634512031
"9421",62,"SGP",1.62167508622977
"9422",62,"SGP",1.39231100149177
"9423",62,"SGP",1.35595584594428
"9424",62,"SGP",2.24312623164121
"9425",63,"BMA",1.84232807016606
"9426",63,"BMA",0.973742187489161
"9427",63,"BMA",0.507728374834402
"9428",63,"BMA",5.84035980790685
"9429",63,"BMA",1.87311410528181
"9430",63,"BMA",1.81055774067992
"9431",63,"BMA",3.63607367768916
"9432",63,"BMA",2.05611637150799
"9433",63,"BMA",1.57758293713336
"9434",63,"BMA",4.24521103908141
"9435",63,"BMA",9.96931012829758
"9436",63,"BMA",5.51922615871811
"9437",63,"BMA",15.1087978542065
"9438",63,"BMA",3.22341463523111
"9439",63,"BMA",3.62233333487583
"9440",63,"BMA",10.7788509393626
"9441",63,"BMA",5.69789660707118
"9442",63,"BMA",3.12884093256088
"9443",63,"BMA",9.58884616141152
"9444",63,"BMA",3.50006074015378
"9445",63,"BMA",2.77514323994387
"9446",63,"BMA",1.72943037612483
"9447",63,"BMA",1.73256617009869
"9448",63,"BMA",2.00052049500332
"9449",63,"BMA",2.3687323183352
"9450",63,"BMA",3.40908672312694
"9451",63,"BMA",3.71976057874601
"9452",63,"BMA",2.523777467637
"9453",63,"BMA",2.05183670575609
"9454",63,"BMA",3.54842636897769
"9455",63,"BMA",5.10098495364107
"9456",63,"BMA",9.16322046573084
"9457",63,"BMA",3.35734550894595
"9458",63,"BMA",1.75698190916316
"9459",63,"BMA",2.52601234017366
"9460",63,"BMA",1.97058872361379
"9461",63,"BMA",1.57753524074582
"9462",63,"BMA",1.66986348085071
"9463",63,"AVS",1.84232807016606
"9464",63,"AVS",0.808962314716891
"9465",63,"AVS",0.469527887884563
"9466",63,"AVS",5.85804791860288
"9467",63,"AVS",1.35568461982329
"9468",63,"AVS",0.637247299950665
"9469",63,"AVS",2.64988408404221
"9470",63,"AVS",0.874677830327128
"9471",63,"AVS",2.04002633151113
"9472",63,"AVS",1.91281269118649
"9473",63,"AVS",6.26529743471799
"9474",63,"AVS",1.10310288506476
"9475",63,"AVS",9.75692243112368
"9476",63,"AVS",7.07589928458465
"9477",63,"AVS",3.46098587334828
"9478",63,"AVS",4.83546327060335
"9479",63,"AVS",1.29798547165134
"9480",63,"AVS",8.73356560518842
"9481",63,"AVS",22.6981683751897
"9482",63,"AVS",2.31370952246113
"9483",63,"AVS",1.92344950464974
"9484",63,"AVS",1.62092629267959
"9485",63,"AVS",1.68763030418691
"9486",63,"AVS",1.87520752735232
"9487",63,"AVS",2.54750938333816
"9488",63,"AVS",3.48051706910411
"9489",63,"AVS",3.74522044681849
"9490",63,"AVS",2.52142807607619
"9491",63,"AVS",2.04306821360246
"9492",63,"AVS",3.52957517650337
"9493",63,"AVS",4.43724861334836
"9494",63,"AVS",5.57314122680516
"9495",63,"AVS",1.82657211925855
"9496",63,"AVS",2.71568534220202
"9497",63,"AVS",1.5202429832524
"9498",63,"AVS",1.55442132602878
"9499",63,"AVS",2.19470507338798
"9500",63,"AVS",1.45545204962745
"9501",63,"EQW",1.84232807016606
"9502",63,"EQW",1.40753228291287
"9503",63,"EQW",1.24799090125767
"9504",63,"EQW",5.09666572814577
"9505",63,"EQW",1.68354071570761
"9506",63,"EQW",1.89871633322327
"9507",63,"EQW",4.43654925949109
"9508",63,"EQW",2.2146153467108
"9509",63,"EQW",1.90302150715551
"9510",63,"EQW",4.49086364495401
"9511",63,"EQW",9.81059853493957
"9512",63,"EQW",3.86708615262845
"9513",63,"EQW",14.2257260587158
"9514",63,"EQW",3.60994180019827
